Item.Number,Category,Vendor,Pack,Bottle.Volume..ml.,State.Bottle.Retail,County,Store,City,Bottles.Sold,Popularity,Covid_index,PopularityC
100301,1701100,1,6,750,31.5,17,29,23,316,FALSE,NA,0
100306,1022200,2,6,750,71.9169306930693,40,149,59,693,FALSE,NA,0
100329,1701100,1,6,750,27,2,2,2,2,FALSE,NA,0
100331,1701100,1,6,1125,32,41,75,49,1037,FALSE,-0.02976101568334578,0
100332,1011200,1,12,100,5.24,26,48,33,647,FALSE,NA,0
100335,1011200,1,6,750,28.76,15,21,19,180,FALSE,NA,0
100344,1701100,1,3,1750,81,5,5,5,9,FALSE,NA,0
100348,1701100,1,3,1750,86.01,7,7,7,12,FALSE,NA,0
100352,1041100,1,6,750,21.26,2,2,2,6,FALSE,NA,0
100353,1032100,1,4,1750,33,27,44,37,1666,FALSE,0.7995839112343966,1
100354,1701100,1,6,1750,29.99,13,18,16,246,FALSE,NA,0
100360,NA,1,6,750,16.5,51,69,60,605,FALSE,NA,0
100394,1701100,1,6,750,15,22,30,24,213,FALSE,NA,0
100404,1701100,1,12,425,12.59,10,20,12,637,FALSE,NA,0
100412,1701100,1,12,750,29.99,11,21,13,612,FALSE,NA,0
100413,1081600,1,1,50,81.77310195227766,109,955,346,14828,FALSE,2.8519150752160463,1
100414,1701100,1,6,750,23.36,21,33,24,213,FALSE,NA,0
100416,1701100,1,12,750,13.52,31,52,42,457,FALSE,NA,0
100417,1701100,1,6,750,30.02,58,108,73,840,FALSE,0.024101141576869732,1
100423,1081600,1,8,100,9,91,542,150,87955,TRUE,1.0501386962552015,1
100427,1701100,1,6,750,30,62,132,79,1204,FALSE,-0.3348981115971407,0
100430,1082100,1,6,750,30,33,68,42,960,FALSE,-0.2961165048543689,0
100433,1700000,1,6,750,31.49,29,90,45,752,FALSE,0.2275952203136669,1
100439,1701100,1,3,750,119.94,8,10,10,27,FALSE,NA,0
100440,1701100,1,6,1750,22.5,34,67,45,1134,FALSE,-0.06556065293929371,0
100442,1701100,1,1,750,142.92,4,4,4,6,FALSE,NA,0
100444,1701100,1,6,850,23.65746987951807,67,212,95,10636,FALSE,-1.151765710018137,0
100446,1701100,1,12,750,20.99,32,61,42,690,FALSE,NA,0
100448,1701100,1,6,750,23.19,47,108,61,722,FALSE,NA,0
100453,1701100,1,6,750,15.68,28,53,38,480,FALSE,NA,0
100456,1031200,1,6,750,13.5,6,7,7,26,FALSE,NA,0
100457,1701100,1,6,750,13.5,25,38,29,216,FALSE,NA,0
100458,1701100,1,6,750,13.5,22,26,23,175,FALSE,NA,0
100459,1701100,1,6,750,13.5,24,33,30,211,FALSE,NA,0
100466,1701100,1,4,2400,32.63,21,30,25,61,FALSE,NA,0
100479,1701100,1,6,750,18.75,16,34,23,1470,FALSE,0.07209004587645364,1
100488,1011400,1,6,750,23.36,61,137,76,1080,FALSE,-0.011863864291048756,0
100489,1022200,1,6,750,36.72,11,23,14,129,FALSE,NA,0
100495,1701100,1,6,750,21.26,3,3,3,11,FALSE,NA,0
100498,1701100,1,4,1750,33,18,31,22,177,FALSE,NA,0
100499,1701100,1,6,750,22.5,30,54,35,938,FALSE,-0.008215085884988798,0
100501,1701100,1,12,750,23.39,68,166,96,2436,FALSE,0.07899285180838579,1
100503,1701100,1,6,900,11.54,34,67,45,1050,FALSE,-0.27075642803798144,0
100504,1701100,1,8,900,16.351612903225806,18,27,22,557,FALSE,NA,0
100507,1701100,1,6,750,34.01,37,68,48,271,FALSE,NA,0
100508,1701100,1,6,750,12.43125,48,90,62,1258,FALSE,-0.42418649311853196,0
100509,1701100,1,6,750,14.75,52,146,72,1210,FALSE,-0.32299157153526087,0
100510,1701100,1,12,200,7.5,78,176,98,5140,FALSE,-1.578544756214659,0
100526,1701100,1,6,750,17.25,48,113,65,858,FALSE,-0.08430598527685906,0
100527,1701100,1,6,750,45.226111111111116,33,86,45,1518,FALSE,-0.11641950282726982,0
100528,1701100,1,4,375,26.25,26,46,31,399,FALSE,NA,0
100531,1701100,1,18,150,20.330535714285713,68,189,101,1534,FALSE,-0.05694014723140936,0
100532,1011100,1,6,750,25.38,9,13,10,150,FALSE,NA,0
100536,1701100,1,4,2400,32.63,22,28,24,67,FALSE,NA,0
100544,1701100,1,6,750,24,16,17,16,47,FALSE,NA,0
100545,1701100,1,3,1750,53.13,63,199,90,1983,FALSE,-0.4146004480955937,0
100546,1701100,1,4,750,11.25,33,47,36,231,FALSE,NA,0
100549,1701100,1,6,1800,27,52,114,78,3354,FALSE,-0.02243678651445642,0
100550,1701100,1,6,750,22.46,38,82,48,760,FALSE,-0.1954230235783634,0
100557,1701100,1,4,2125,23.99,10,14,12,424,FALSE,NA,0
100560,1701100,1,6,750,22.38,15,18,17,104,FALSE,NA,0
100568,1700000,1,6,375,33,53,128,74,936,FALSE,0.15895124293182544,1
100569,1701100,1,6,750,18.68,56,137,79,1885,FALSE,-0.18066254134215298,0
100572,1701100,1,6,800,93.75,51,154,72,976,FALSE,0.058913901632348234,1
100576,1701100,1,6,750,20.79,54,106,65,1200,FALSE,0.006668089192361037,1
100577,1701100,1,3,1500,46.08,20,39,28,244,FALSE,NA,0
100585,1022200,1,6,750,30,19,29,22,168,FALSE,NA,0
100591,1701100,1,8,200,48.74,20,38,28,268,FALSE,NA,0
100593,1701100,1,8,200,48.74,18,34,24,219,FALSE,NA,0
100594,1701100,1,6,750,30,24,52,37,1142,FALSE,-0.5141470180305132,0
100600,1701100,1,6,750,33.74,43,84,64,564,FALSE,NA,0
100603,1701100,1,6,750,11.25,65,133,87,1335,FALSE,-0.21951883068387923,0
100605,1701100,1,3,1750,43.47,9,14,12,43,FALSE,NA,0
100610,1701100,1,6,750,149.99,15,28,16,78,FALSE,NA,0
100612,1701100,1,12,250,32.25,71,224,102,2146,FALSE,-0.315021871332551,0
100616,1701100,2,6,750,13.5,14,15,14,60,FALSE,NA,0
100617,1091200,1,6,750,17.25,50,114,66,974,FALSE,-0.07946228528752801,0
100618,1701100,1,4,750,38.340869565217396,59,147,87,607,FALSE,NA,0
100619,1701100,1,3,750,38.25,36,66,47,314,FALSE,NA,0
100624,1701100,1,16,100,14,28,50,35,398,FALSE,NA,0
100625,1701100,1,6,750,17.25,22,28,26,102,FALSE,NA,0
100626,1701100,1,6,750,17.25,18,21,20,53,FALSE,NA,0
100630,1031100,1,6,750,12.38,87,281,122,6435,FALSE,-1.6888562893417263,0
100632,1701100,1,12,750,14.13,34,58,45,550,FALSE,NA,0
100636,1011200,1,6,600,9.75,94,446,181,13387,FALSE,-1.6730875920196309,0
100639,1701100,1,12,750,23.924075104311544,101,561,192,28331,TRUE,0.42835804971727276,1
100659,1701100,1,6,750,25.5,33,56,42,216,FALSE,NA,0
100663,1701100,1,6,750,25.73,31,65,39,1632,FALSE,-0.5075429424943988,0
100666,1701100,1,6,750,15.75,38,85,52,1823,FALSE,-0.6366531526725702,0
100667,1701100,1,6,750,20.97,25,51,32,288,FALSE,NA,0
100672,1011200,1,6,200,32.31268011527378,47,118,69,4160,FALSE,-0.74109676731035945,0
100673,1701100,1,6,750,14.99,22,36,31,442,FALSE,NA,0
100686,1071100,1,6,200,6.96,56,168,84,3836,FALSE,0.21712365304598313,1
100692,1701100,1,6,1750,47.24,11,14,13,311,FALSE,NA,0
100696,1701100,1,6,750,26.25,47,107,64,1197,FALSE,-0.5146751306945482,0
100700,1701100,1,6,850,23.39,74,286,119,11018,FALSE,-0.7930011735836979,0
100701,1701100,1,6,750,26.25,54,129,77,1926,FALSE,-0.9891176784380669,0
100702,1701100,1,5,1750,22.55,21,34,31,1200,FALSE,-0.2956897471460578,0
